date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:31:17	34361/34361	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Jan%202021%2006:05:57%20GMT	https://themes.potenzaglobalsolutions.com/html/fitness/images/avatar/09.jpg	D:/html%20themeforest%20templates/%20fitness%20gym/gym/themes.potenzaglobalsolutions.com/html/fitness/images/avatar/09.jpg	(from https://themes.potenzaglobalsolutions.com/html/fitness/index.html)
23:31:18	28897/28897	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Jan%202021%2006:05:57%20GMT	https://themes.potenzaglobalsolutions.com/html/fitness/images/avatar/10.jpg	D:/html%20themeforest%20templates/%20fitness%20gym/gym/themes.potenzaglobalsolutions.com/html/fitness/images/avatar/10.jpg	(from https://themes.potenzaglobalsolutions.com/html/fitness/index.html)
23:31:18	39060/39060	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Jan%202021%2006:05:57%20GMT	https://themes.potenzaglobalsolutions.com/html/fitness/images/avatar/12.jpg	D:/html%20themeforest%20templates/%20fitness%20gym/gym/themes.potenzaglobalsolutions.com/html/fitness/images/avatar/12.jpg	(from https://themes.potenzaglobalsolutions.com/html/fitness/index.html)
23:31:19	38330/38330	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Jan%202021%2006:05:57%20GMT	https://themes.potenzaglobalsolutions.com/html/fitness/images/avatar/11.jpg	D:/html%20themeforest%20templates/%20fitness%20gym/gym/themes.potenzaglobalsolutions.com/html/fitness/images/avatar/11.jpg	(from https://themes.potenzaglobalsolutions.com/html/fitness/index.html)
23:31:19	21004/21004	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2001%20Jan%202021%2006:07:14%20GMT	https://themes.potenzaglobalsolutions.com/html/fitness/js/popper/popper.min.js	D:/html%20themeforest%20templates/%20fitness%20gym/gym/themes.potenzaglobalsolutions.com/html/fitness/js/popper/popper.min.js	(from https://themes.potenzaglobalsolutions.com/html/fitness/index.html)
23:31:20	89476/89476	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2001%20Jan%202021%2006:07:02%20GMT	https://themes.potenzaglobalsolutions.com/html/fitness/js/jquery-3.5.1.min.js	D:/html%20themeforest%20templates/%20fitness%20gym/gym/themes.potenzaglobalsolutions.com/html/fitness/js/jquery-3.5.1.min.js	(from https://themes.potenzaglobalsolutions.com/html/fitness/index.html)
23:31:20	62411/62411	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2001%20Jan%202021%2006:07:03%20GMT	https://themes.potenzaglobalsolutions.com/html/fitness/js/bootstrap/bootstrap.min.js	D:/html%20themeforest%20templates/%20fitness%20gym/gym/themes.potenzaglobalsolutions.com/html/fitness/js/bootstrap/bootstrap.min.js	(from https://themes.potenzaglobalsolutions.com/html/fitness/index.html)
23:31:21	44342/44342	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2001%20Jan%202021%2006:07:13%20GMT	https://themes.potenzaglobalsolutions.com/html/fitness/js/owl-carousel/owl.carousel.min.js	D:/html%20themeforest%20templates/%20fitness%20gym/gym/themes.potenzaglobalsolutions.com/html/fitness/js/owl-carousel/owl.carousel.min.js	(from https://themes.potenzaglobalsolutions.com/html/fitness/index.html)
23:31:21	15484/15484	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2001%20Jan%202021%2006:07:09%20GMT	https://themes.potenzaglobalsolutions.com/html/fitness/js/jarallax/jarallax.min.js	D:/html%20themeforest%20templates/%20fitness%20gym/gym/themes.potenzaglobalsolutions.com/html/fitness/js/jarallax/jarallax.min.js	(from https://themes.potenzaglobalsolutions.com/html/fitness/index.html)
23:31:21	314805/314805	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Jan%202021%2006:06:08%20GMT	https://themes.potenzaglobalsolutions.com/html/fitness/images/blog/03.jpg	D:/html%20themeforest%20templates/%20fitness%20gym/gym/themes.potenzaglobalsolutions.com/html/fitness/images/blog/03.jpg	(from https://themes.potenzaglobalsolutions.com/html/fitness/index.html)
23:31:21	127934/127934	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2001%20Jan%202021%2006:07:23%20GMT	https://themes.potenzaglobalsolutions.com/html/fitness/js/swiper/swiper.min.js	D:/html%20themeforest%20templates/%20fitness%20gym/gym/themes.potenzaglobalsolutions.com/html/fitness/js/swiper/swiper.min.js	(from https://themes.potenzaglobalsolutions.com/html/fitness/index.html)
23:31:22	4526/4526	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2001%20Jan%202021%2006:07:25%20GMT	https://themes.potenzaglobalsolutions.com/html/fitness/js/swiperanimation/SwiperAnimation.min.js	D:/html%20themeforest%20templates/%20fitness%20gym/gym/themes.potenzaglobalsolutions.com/html/fitness/js/swiperanimation/SwiperAnimation.min.js	(from https://themes.potenzaglobalsolutions.com/html/fitness/index.html)
23:31:22	13781/13781	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2001%20Jan%202021%2006:07:02%20GMT	https://themes.potenzaglobalsolutions.com/html/fitness/js/custom.js	D:/html%20themeforest%20templates/%20fitness%20gym/gym/themes.potenzaglobalsolutions.com/html/fitness/js/custom.js	(from https://themes.potenzaglobalsolutions.com/html/fitness/index.html)
23:31:25	133034/133034	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2001%20Jan%202021%2006:05:31%20GMT	https://themes.potenzaglobalsolutions.com/html/fitness/fonts/fa-brands-400.eot	D:/html%20themeforest%20templates/%20fitness%20gym/gym/themes.potenzaglobalsolutions.com/html/fitness/fonts/fa-brands-400.eot	(from https://themes.potenzaglobalsolutions.com/html/fitness/css/font-awesome/all.min.css)
23:31:26	76612/76612	---M--	200	added ('OK')	font/woff2	date:Fri,%2001%20Jan%202021%2006:05:33%20GMT	https://themes.potenzaglobalsolutions.com/html/fitness/fonts/fa-brands-400.woff2	D:/html%20themeforest%20templates/%20fitness%20gym/gym/themes.potenzaglobalsolutions.com/html/fitness/fonts/fa-brands-400.woff2	(from https://themes.potenzaglobalsolutions.com/html/fitness/css/font-awesome/all.min.css)
23:31:27	132728/132728	---M--	200	added ('OK')	font/ttf	date:Fri,%2001%20Jan%202021%2006:05:32%20GMT	https://themes.potenzaglobalsolutions.com/html/fitness/fonts/fa-brands-400.ttf	D:/html%20themeforest%20templates/%20fitness%20gym/gym/themes.potenzaglobalsolutions.com/html/fitness/fonts/fa-brands-400.ttf	(from https://themes.potenzaglobalsolutions.com/html/fitness/css/font-awesome/all.min.css)
23:31:28	34390/34390	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2001%20Jan%202021%2006:05:34%20GMT	https://themes.potenzaglobalsolutions.com/html/fitness/fonts/fa-regular-400.eot	D:/html%20themeforest%20templates/%20fitness%20gym/gym/themes.potenzaglobalsolutions.com/html/fitness/fonts/fa-regular-400.eot	(from https://themes.potenzaglobalsolutions.com/html/fitness/css/font-awesome/all.min.css)
23:31:29	89824/89824	---M--	200	added ('OK')	font/woff	date:Fri,%2001%20Jan%202021%2006:05:33%20GMT	https://themes.potenzaglobalsolutions.com/html/fitness/fonts/fa-brands-400.woff	D:/html%20themeforest%20templates/%20fitness%20gym/gym/themes.potenzaglobalsolutions.com/html/fitness/fonts/fa-brands-400.woff	(from https://themes.potenzaglobalsolutions.com/html/fitness/css/font-awesome/all.min.css)
23:31:31	13584/13584	---M--	200	added ('OK')	font/woff2	date:Fri,%2001%20Jan%202021%2006:05:35%20GMT	https://themes.potenzaglobalsolutions.com/html/fitness/fonts/fa-regular-400.woff2	D:/html%20themeforest%20templates/%20fitness%20gym/gym/themes.potenzaglobalsolutions.com/html/fitness/fonts/fa-regular-400.woff2	(from https://themes.potenzaglobalsolutions.com/html/fitness/css/font-awesome/all.min.css)
23:31:31	34390/34390	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2001%20Jan%202021%2006:05:34%20GMT	https://themes.potenzaglobalsolutions.com/html/fitness/fonts/fa-regular-400.eot?	D:/html%20themeforest%20templates/%20fitness%20gym/gym/themes.potenzaglobalsolutions.com/html/fitness/fonts/fa-regular-400d41d.eot	(from https://themes.potenzaglobalsolutions.com/html/fitness/css/font-awesome/all.min.css)
23:31:31	16800/16800	---M--	200	added ('OK')	font/woff	date:Fri,%2001%20Jan%202021%2006:05:35%20GMT	https://themes.potenzaglobalsolutions.com/html/fitness/fonts/fa-regular-400.woff	D:/html%20themeforest%20templates/%20fitness%20gym/gym/themes.potenzaglobalsolutions.com/html/fitness/fonts/fa-regular-400.woff	(from https://themes.potenzaglobalsolutions.com/html/fitness/css/font-awesome/all.min.css)
23:31:32	34092/34092	---M--	200	added ('OK')	font/ttf	date:Fri,%2001%20Jan%202021%2006:05:34%20GMT	https://themes.potenzaglobalsolutions.com/html/fitness/fonts/fa-regular-400.ttf	D:/html%20themeforest%20templates/%20fitness%20gym/gym/themes.potenzaglobalsolutions.com/html/fitness/fonts/fa-regular-400.ttf	(from https://themes.potenzaglobalsolutions.com/html/fitness/css/font-awesome/all.min.css)
23:31:32	133034/133034	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2001%20Jan%202021%2006:05:31%20GMT	https://themes.potenzaglobalsolutions.com/html/fitness/fonts/fa-brands-400.eot?	D:/html%20themeforest%20templates/%20fitness%20gym/gym/themes.potenzaglobalsolutions.com/html/fitness/fonts/fa-brands-400d41d.eot	(from https://themes.potenzaglobalsolutions.com/html/fitness/css/font-awesome/all.min.css)
23:31:34	202902/202902	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2001%20Jan%202021%2006:05:35%20GMT	https://themes.potenzaglobalsolutions.com/html/fitness/fonts/fa-solid-900.eot?	D:/html%20themeforest%20templates/%20fitness%20gym/gym/themes.potenzaglobalsolutions.com/html/fitness/fonts/fa-solid-900d41d.eot	(from https://themes.potenzaglobalsolutions.com/html/fitness/css/font-awesome/all.min.css)
23:31:34	144322/144322	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2001%20Jan%202021%2006:05:34%20GMT	https://themes.potenzaglobalsolutions.com/html/fitness/fonts/fa-regular-400.svg	D:/html%20themeforest%20templates/%20fitness%20gym/gym/themes.potenzaglobalsolutions.com/html/fitness/fonts/fa-regular-400.svg	(from https://themes.potenzaglobalsolutions.com/html/fitness/css/font-awesome/all.min.css)
23:31:34	202902/202902	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2001%20Jan%202021%2006:05:35%20GMT	https://themes.potenzaglobalsolutions.com/html/fitness/fonts/fa-solid-900.eot	D:/html%20themeforest%20templates/%20fitness%20gym/gym/themes.potenzaglobalsolutions.com/html/fitness/fonts/fa-solid-900.eot	(from https://themes.potenzaglobalsolutions.com/html/fitness/css/font-awesome/all.min.css)
23:31:34	79444/79444	---M--	200	added ('OK')	font/woff2	date:Fri,%2001%20Jan%202021%2006:05:37%20GMT	https://themes.potenzaglobalsolutions.com/html/fitness/fonts/fa-solid-900.woff2	D:/html%20themeforest%20templates/%20fitness%20gym/gym/themes.potenzaglobalsolutions.com/html/fitness/fonts/fa-solid-900.woff2	(from https://themes.potenzaglobalsolutions.com/html/fitness/css/font-awesome/all.min.css)
23:31:36	715890/715890	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2001%20Jan%202021%2006:05:32%20GMT	https://themes.potenzaglobalsolutions.com/html/fitness/fonts/fa-brands-400.svg	D:/html%20themeforest%20templates/%20fitness%20gym/gym/themes.potenzaglobalsolutions.com/html/fitness/fonts/fa-brands-400.svg	(from https://themes.potenzaglobalsolutions.com/html/fitness/css/font-awesome/all.min.css)
23:31:36	103300/103300	---M--	200	added ('OK')	font/woff	date:Fri,%2001%20Jan%202021%2006:05:37%20GMT	https://themes.potenzaglobalsolutions.com/html/fitness/fonts/fa-solid-900.woff	D:/html%20themeforest%20templates/%20fitness%20gym/gym/themes.potenzaglobalsolutions.com/html/fitness/fonts/fa-solid-900.woff	(from https://themes.potenzaglobalsolutions.com/html/fitness/css/font-awesome/all.min.css)
23:31:36	202616/202616	---M--	200	added ('OK')	font/ttf	date:Fri,%2001%20Jan%202021%2006:05:36%20GMT	https://themes.potenzaglobalsolutions.com/html/fitness/fonts/fa-solid-900.ttf	D:/html%20themeforest%20templates/%20fitness%20gym/gym/themes.potenzaglobalsolutions.com/html/fitness/fonts/fa-solid-900.ttf	(from https://themes.potenzaglobalsolutions.com/html/fitness/css/font-awesome/all.min.css)
23:31:37	52066/52066	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2001%20Jan%202021%2006:05:38%20GMT	https://themes.potenzaglobalsolutions.com/html/fitness/fonts/Flaticon.eot	D:/html%20themeforest%20templates/%20fitness%20gym/gym/themes.potenzaglobalsolutions.com/html/fitness/fonts/Flaticon.eot	(from https://themes.potenzaglobalsolutions.com/html/fitness/css/flaticon/flaticon.css)
23:31:37	52066/52066	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2001%20Jan%202021%2006:05:38%20GMT	https://themes.potenzaglobalsolutions.com/html/fitness/fonts/Flaticon.eot?	D:/html%20themeforest%20templates/%20fitness%20gym/gym/themes.potenzaglobalsolutions.com/html/fitness/fonts/Flaticond41d.eot	(from https://themes.potenzaglobalsolutions.com/html/fitness/css/flaticon/flaticon.css)
23:31:37	28704/28704	---M--	200	added ('OK')	font/woff2	date:Fri,%2001%20Jan%202021%2006:05:40%20GMT	https://themes.potenzaglobalsolutions.com/html/fitness/fonts/Flaticon.woff2	D:/html%20themeforest%20templates/%20fitness%20gym/gym/themes.potenzaglobalsolutions.com/html/fitness/fonts/Flaticon.woff2	(from https://themes.potenzaglobalsolutions.com/html/fitness/css/flaticon/flaticon.css)
23:31:37	33168/33168	---M--	200	added ('OK')	font/woff	date:Fri,%2001%20Jan%202021%2006:05:40%20GMT	https://themes.potenzaglobalsolutions.com/html/fitness/fonts/Flaticon.woff	D:/html%20themeforest%20templates/%20fitness%20gym/gym/themes.potenzaglobalsolutions.com/html/fitness/fonts/Flaticon.woff	(from https://themes.potenzaglobalsolutions.com/html/fitness/css/flaticon/flaticon.css)
23:31:37	897426/897426	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2001%20Jan%202021%2006:05:39%20GMT	https://themes.potenzaglobalsolutions.com/html/fitness/fonts/fa-solid-900.svg	D:/html%20themeforest%20templates/%20fitness%20gym/gym/themes.potenzaglobalsolutions.com/html/fitness/fonts/fa-solid-900.svg	(from https://themes.potenzaglobalsolutions.com/html/fitness/css/font-awesome/all.min.css)
23:31:38	51888/51888	---M--	200	added ('OK')	font/ttf	date:Fri,%2001%20Jan%202021%2006:05:40%20GMT	https://themes.potenzaglobalsolutions.com/html/fitness/fonts/Flaticon.ttf	D:/html%20themeforest%20templates/%20fitness%20gym/gym/themes.potenzaglobalsolutions.com/html/fitness/fonts/Flaticon.ttf	(from https://themes.potenzaglobalsolutions.com/html/fitness/css/flaticon/flaticon.css)
23:31:38	280/280	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Dec%202021%2018:31:38%20GMT	https://themes.potenzaglobalsolutions.com/html/fitness/css/owl-carousel/owl.video.play.png	D:/html%20themeforest%20templates/%20fitness%20gym/gym/themes.potenzaglobalsolutions.com/html/fitness/css/owl-carousel/owl.video.play.png	(from https://themes.potenzaglobalsolutions.com/html/fitness/css/owl-carousel/owl.carousel.min.css)
23:31:38	17591/17591	---M-Z	200	added ('OK')	text/css	date:Fri,%2001%20Jan%202021%2006:05:27%20GMT	https://themes.potenzaglobalsolutions.com/html/fitness/css/select2/select2.css	D:/html%20themeforest%20templates/%20fitness%20gym/gym/themes.potenzaglobalsolutions.com/html/fitness/css/select2/select2.css	(from https://themes.potenzaglobalsolutions.com/html/fitness/index-yoga.html)
23:31:39	6214/6214	---M-Z	200	added ('OK')	text/css	date:Fri,%2001%20Jan%202021%2006:05:24%20GMT	https://themes.potenzaglobalsolutions.com/html/fitness/css/magnific-popup/magnific-popup.css	D:/html%20themeforest%20templates/%20fitness%20gym/gym/themes.potenzaglobalsolutions.com/html/fitness/css/magnific-popup/magnific-popup.css	(from https://themes.potenzaglobalsolutions.com/html/fitness/index-yoga.html)
23:31:40	238484/238484	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Jan%202021%2006:05:50%20GMT	https://themes.potenzaglobalsolutions.com/html/fitness/images/about/13.jpg	D:/html%20themeforest%20templates/%20fitness%20gym/gym/themes.potenzaglobalsolutions.com/html/fitness/images/about/13.jpg	(from https://themes.potenzaglobalsolutions.com/html/fitness/index-yoga.html)
23:31:40	282497/282497	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Jan%202021%2006:06:44%20GMT	https://themes.potenzaglobalsolutions.com/html/fitness/images/slider/11.jpg	D:/html%20themeforest%20templates/%20fitness%20gym/gym/themes.potenzaglobalsolutions.com/html/fitness/images/slider/11.jpg	(from https://themes.potenzaglobalsolutions.com/html/fitness/index-yoga.html)
23:31:40	50923/50923	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Jan%202021%2006:05:50%20GMT	https://themes.potenzaglobalsolutions.com/html/fitness/images/about/14.jpg	D:/html%20themeforest%20templates/%20fitness%20gym/gym/themes.potenzaglobalsolutions.com/html/fitness/images/about/14.jpg	(from https://themes.potenzaglobalsolutions.com/html/fitness/index-yoga.html)
23:31:41	11441/11441	---M--	200	added ('OK')	image/png	date:Fri,%2001%20Jan%202021%2006:05:43%20GMT	https://themes.potenzaglobalsolutions.com/html/fitness/images/sign-01.png	D:/html%20themeforest%20templates/%20fitness%20gym/gym/themes.potenzaglobalsolutions.com/html/fitness/images/sign-01.png	(from https://themes.potenzaglobalsolutions.com/html/fitness/index-yoga.html)
23:31:41	361180/361180	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2001%20Jan%202021%2006:05:39%20GMT	https://themes.potenzaglobalsolutions.com/html/fitness/fonts/Flaticon.svg	D:/html%20themeforest%20templates/%20fitness%20gym/gym/themes.potenzaglobalsolutions.com/html/fitness/fonts/Flaticon.svg	(from https://themes.potenzaglobalsolutions.com/html/fitness/css/flaticon/flaticon.css)
23:31:41	192619/192619	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Jan%202021%2006:06:45%20GMT	https://themes.potenzaglobalsolutions.com/html/fitness/images/slider/10.jpg	D:/html%20themeforest%20templates/%20fitness%20gym/gym/themes.potenzaglobalsolutions.com/html/fitness/images/slider/10.jpg	(from https://themes.potenzaglobalsolutions.com/html/fitness/index-yoga.html)
23:31:41	134713/134713	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Jan%202021%2006:06:04%20GMT	https://themes.potenzaglobalsolutions.com/html/fitness/images/bg/13.jpg	D:/html%20themeforest%20templates/%20fitness%20gym/gym/themes.potenzaglobalsolutions.com/html/fitness/images/bg/13.jpg	(from https://themes.potenzaglobalsolutions.com/html/fitness/index-yoga.html)
23:31:43	229630/229630	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Jan%202021%2006:06:13%20GMT	https://themes.potenzaglobalsolutions.com/html/fitness/images/blog/12.jpg	D:/html%20themeforest%20templates/%20fitness%20gym/gym/themes.potenzaglobalsolutions.com/html/fitness/images/blog/12.jpg	(from https://themes.potenzaglobalsolutions.com/html/fitness/index-yoga.html)
23:31:43	285861/285861	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Jan%202021%2006:06:11%20GMT	https://themes.potenzaglobalsolutions.com/html/fitness/images/blog/11.jpg	D:/html%20themeforest%20templates/%20fitness%20gym/gym/themes.potenzaglobalsolutions.com/html/fitness/images/blog/11.jpg	(from https://themes.potenzaglobalsolutions.com/html/fitness/index-yoga.html)
23:31:43	281937/281937	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Jan%202021%2006:06:12%20GMT	https://themes.potenzaglobalsolutions.com/html/fitness/images/blog/14.jpg	D:/html%20themeforest%20templates/%20fitness%20gym/gym/themes.potenzaglobalsolutions.com/html/fitness/images/blog/14.jpg	(from https://themes.potenzaglobalsolutions.com/html/fitness/index-yoga.html)
23:31:44	3314/3314	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2001%20Jan%202021%2006:07:02%20GMT	https://themes.potenzaglobalsolutions.com/html/fitness/js/jquery.appear.js	D:/html%20themeforest%20templates/%20fitness%20gym/gym/themes.potenzaglobalsolutions.com/html/fitness/js/jquery.appear.js	(from https://themes.potenzaglobalsolutions.com/html/fitness/index-yoga.html)
23:31:44	3891/3891	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2001%20Jan%202021%2006:07:05%20GMT	https://themes.potenzaglobalsolutions.com/html/fitness/js/counter/jquery.countTo.js	D:/html%20themeforest%20templates/%20fitness%20gym/gym/themes.potenzaglobalsolutions.com/html/fitness/js/counter/jquery.countTo.js	(from https://themes.potenzaglobalsolutions.com/html/fitness/index-yoga.html)
23:31:44	167489/167489	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2001%20Jan%202021%2006:07:18%20GMT	https://themes.potenzaglobalsolutions.com/html/fitness/js/select2/select2.full.js	D:/html%20themeforest%20templates/%20fitness%20gym/gym/themes.potenzaglobalsolutions.com/html/fitness/js/select2/select2.full.js	(from https://themes.potenzaglobalsolutions.com/html/fitness/index-yoga.html)
23:31:45	20216/20216	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2001%20Jan%202021%2006:07:11%20GMT	https://themes.potenzaglobalsolutions.com/html/fitness/js/magnific-popup/jquery.magnific-popup.min.js	D:/html%20themeforest%20templates/%20fitness%20gym/gym/themes.potenzaglobalsolutions.com/html/fitness/js/magnific-popup/jquery.magnific-popup.min.js	(from https://themes.potenzaglobalsolutions.com/html/fitness/index-yoga.html)
23:31:45	4743/4743	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2001%20Jan%202021%2006:05:42%20GMT	https://themes.potenzaglobalsolutions.com/html/fitness/images/logo-light.svg	D:/html%20themeforest%20templates/%20fitness%20gym/gym/themes.potenzaglobalsolutions.com/html/fitness/images/logo-light.svg	(from https://themes.potenzaglobalsolutions.com/html/fitness/index-shop.html)
23:31:45	860842/860842	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Jan%202021%2006:06:04%20GMT	https://themes.potenzaglobalsolutions.com/html/fitness/images/bg/10.jpg	D:/html%20themeforest%20templates/%20fitness%20gym/gym/themes.potenzaglobalsolutions.com/html/fitness/images/bg/10.jpg	(from https://themes.potenzaglobalsolutions.com/html/fitness/index-yoga.html)
23:31:46	113843/113843	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Jan%202021%2006:06:39%20GMT	https://themes.potenzaglobalsolutions.com/html/fitness/images/shop/sub-banner-04.jpg	D:/html%20themeforest%20templates/%20fitness%20gym/gym/themes.potenzaglobalsolutions.com/html/fitness/images/shop/sub-banner-04.jpg	(from https://themes.potenzaglobalsolutions.com/html/fitness/index-shop.html)
23:31:46	80539/80539	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Jan%202021%2006:06:39%20GMT	https://themes.potenzaglobalsolutions.com/html/fitness/images/shop/sub-banner-05.jpg	D:/html%20themeforest%20templates/%20fitness%20gym/gym/themes.potenzaglobalsolutions.com/html/fitness/images/shop/sub-banner-05.jpg	(from https://themes.potenzaglobalsolutions.com/html/fitness/index-shop.html)
23:31:46	86225/86225	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Jan%202021%2006:06:57%20GMT	https://themes.potenzaglobalsolutions.com/html/fitness/images/shop/product/01.jpg	D:/html%20themeforest%20templates/%20fitness%20gym/gym/themes.potenzaglobalsolutions.com/html/fitness/images/shop/product/01.jpg	(from https://themes.potenzaglobalsolutions.com/html/fitness/index-shop.html)
23:31:47	107036/107036	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Jan%202021%2006:06:58%20GMT	https://themes.potenzaglobalsolutions.com/html/fitness/images/shop/product/02.jpg	D:/html%20themeforest%20templates/%20fitness%20gym/gym/themes.potenzaglobalsolutions.com/html/fitness/images/shop/product/02.jpg	(from https://themes.potenzaglobalsolutions.com/html/fitness/index-shop.html)
23:31:47	476818/476818	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Jan%202021%2006:06:46%20GMT	https://themes.potenzaglobalsolutions.com/html/fitness/images/slider/13.jpg	D:/html%20themeforest%20templates/%20fitness%20gym/gym/themes.potenzaglobalsolutions.com/html/fitness/images/slider/13.jpg	(from https://themes.potenzaglobalsolutions.com/html/fitness/index-shop.html)
23:31:47	61324/61324	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Jan%202021%2006:06:58%20GMT	https://themes.potenzaglobalsolutions.com/html/fitness/images/shop/product/03.jpg	D:/html%20themeforest%20templates/%20fitness%20gym/gym/themes.potenzaglobalsolutions.com/html/fitness/images/shop/product/03.jpg	(from https://themes.potenzaglobalsolutions.com/html/fitness/index-shop.html)
23:31:47	67316/67316	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Jan%202021%2006:06:58%20GMT	https://themes.potenzaglobalsolutions.com/html/fitness/images/shop/product/04.jpg	D:/html%20themeforest%20templates/%20fitness%20gym/gym/themes.potenzaglobalsolutions.com/html/fitness/images/shop/product/04.jpg	(from https://themes.potenzaglobalsolutions.com/html/fitness/index-shop.html)
23:31:47	57838/57838	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Jan%202021%2006:06:59%20GMT	https://themes.potenzaglobalsolutions.com/html/fitness/images/shop/product/06.jpg	D:/html%20themeforest%20templates/%20fitness%20gym/gym/themes.potenzaglobalsolutions.com/html/fitness/images/shop/product/06.jpg	(from https://themes.potenzaglobalsolutions.com/html/fitness/index-shop.html)
23:31:47	87151/87151	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Jan%202021%2006:06:58%20GMT	https://themes.potenzaglobalsolutions.com/html/fitness/images/shop/product/05.jpg	D:/html%20themeforest%20templates/%20fitness%20gym/gym/themes.potenzaglobalsolutions.com/html/fitness/images/shop/product/05.jpg	(from https://themes.potenzaglobalsolutions.com/html/fitness/index-shop.html)
23:31:48	97462/97462	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Jan%202021%2006:07:00%20GMT	https://themes.potenzaglobalsolutions.com/html/fitness/images/shop/product/09.jpg	D:/html%20themeforest%20templates/%20fitness%20gym/gym/themes.potenzaglobalsolutions.com/html/fitness/images/shop/product/09.jpg	(from https://themes.potenzaglobalsolutions.com/html/fitness/index-shop.html)
23:31:48	85464/85464	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Jan%202021%2006:07:00%20GMT	https://themes.potenzaglobalsolutions.com/html/fitness/images/shop/product/08.jpg	D:/html%20themeforest%20templates/%20fitness%20gym/gym/themes.potenzaglobalsolutions.com/html/fitness/images/shop/product/08.jpg	(from https://themes.potenzaglobalsolutions.com/html/fitness/index-shop.html)
23:31:48	5600/5600	---M--	200	added ('OK')	image/png	date:Fri,%2001%20Jan%202021%2006:05:43%20GMT	https://themes.potenzaglobalsolutions.com/html/fitness/images/sign-02.png	D:/html%20themeforest%20templates/%20fitness%20gym/gym/themes.potenzaglobalsolutions.com/html/fitness/images/sign-02.png	(from https://themes.potenzaglobalsolutions.com/html/fitness/index-shop.html)
23:31:48	9216/9216	---M--	200	added ('OK')	image/png	date:Fri,%2001%20Jan%202021%2006:06:19%20GMT	https://themes.potenzaglobalsolutions.com/html/fitness/images/clients/01.png	D:/html%20themeforest%20templates/%20fitness%20gym/gym/themes.potenzaglobalsolutions.com/html/fitness/images/clients/01.png	(from https://themes.potenzaglobalsolutions.com/html/fitness/index-shop.html)
